person,year_month,screen_time_seconds
chris cuomo,2013-07,24442
chris cuomo,2013-08,18695
chris cuomo,2013-09,14801
chris cuomo,2013-10,13328
chris cuomo,2013-11,11809
chris cuomo,2013-12,12705
chris cuomo,2014-01,16062
chris cuomo,2014-02,15272
chris cuomo,2014-03,9438
chris cuomo,2014-04,10426
chris cuomo,2014-05,11404
chris cuomo,2014-06,13664
chris cuomo,2014-07,9400
chris cuomo,2014-08,7492
chris cuomo,2014-09,10650
chris cuomo,2014-10,14700
chris cuomo,2014-11,17917
chris cuomo,2014-12,13903
chris cuomo,2015-01,13130
chris cuomo,2015-02,10613
chris cuomo,2015-03,10102
chris cuomo,2015-04,10520
chris cuomo,2015-05,10890
chris cuomo,2015-06,10792
chris cuomo,2015-07,10044
chris cuomo,2015-08,19632
chris cuomo,2015-09,14822
chris cuomo,2015-10,11359
chris cuomo,2015-11,16898
chris cuomo,2015-12,18112
chris cuomo,2016-01,11263
chris cuomo,2016-02,17084
chris cuomo,2016-03,13470
chris cuomo,2016-04,13596
chris cuomo,2016-05,12340
chris cuomo,2016-06,11142
chris cuomo,2016-07,16216
chris cuomo,2016-08,8858
chris cuomo,2016-09,12124
chris cuomo,2016-10,15625
chris cuomo,2016-11,17247
chris cuomo,2016-12,13653
chris cuomo,2017-01,17540
chris cuomo,2017-02,20203
chris cuomo,2017-03,23004
chris cuomo,2017-04,15385
chris cuomo,2017-05,19583
chris cuomo,2017-06,45298
chris cuomo,2017-07,38558
chris cuomo,2017-08,57698
chris cuomo,2017-09,18876
chris cuomo,2017-10,32739
chris cuomo,2017-11,40060
chris cuomo,2017-12,22298
chris cuomo,2018-01,97991
chris cuomo,2018-02,34482
chris cuomo,2018-03,39579
chris cuomo,2018-04,31058
chris cuomo,2018-05,26649
chris cuomo,2018-06,90862
chris cuomo,2018-07,68755
chris cuomo,2018-08,90430
chris cuomo,2018-09,87372
chris cuomo,2018-10,94592
chris cuomo,2018-11,98301
chris cuomo,2018-12,81914
chris cuomo,2019-01,96409
chris cuomo,2019-02,87552
chris cuomo,2019-03,94943
chris cuomo,2019-04,104872
chris cuomo,2019-05,92294
chris cuomo,2019-06,80143
chris cuomo,2019-07,58287
chris cuomo,2019-08,57376
chris cuomo,2019-09,79829
chris cuomo,2019-10,77223
chris cuomo,2019-11,54587
chris cuomo,2019-12,68455
chris cuomo,2020-01,77402
chris cuomo,2020-02,46515
chris cuomo,2020-03,95407
chris cuomo,2020-04,96629
chris cuomo,2020-05,93232
chris cuomo,2020-06,97516
chris cuomo,2020-07,112124
chris hayes,2010-01,4086
chris hayes,2010-02,6051
chris hayes,2010-03,7398
chris hayes,2010-04,6888
chris hayes,2010-05,3499
chris hayes,2010-06,7440
chris hayes,2010-07,18539
chris hayes,2010-08,5200
chris hayes,2010-09,5532
chris hayes,2010-10,5290
chris hayes,2010-11,9414
chris hayes,2010-12,11560
chris hayes,2011-01,8810
chris hayes,2011-02,5288
chris hayes,2011-03,3276
chris hayes,2011-04,8363
chris hayes,2011-05,4304
chris hayes,2011-06,5563
chris hayes,2011-07,7671
chris hayes,2011-08,15209
chris hayes,2011-09,11011
chris hayes,2011-10,17259
chris hayes,2011-11,12666
chris hayes,2011-12,15512
chris hayes,2012-01,19178
chris hayes,2012-02,17230
chris hayes,2012-03,15221
chris hayes,2012-04,19188
chris hayes,2012-05,17476
chris hayes,2012-06,15993
chris hayes,2012-07,10564
chris hayes,2012-08,12337
chris hayes,2012-09,15596
chris hayes,2012-10,15937
chris hayes,2012-11,14205
chris hayes,2012-12,14768
chris hayes,2013-01,11362
chris hayes,2013-02,16640
chris hayes,2013-03,20583
chris hayes,2013-04,44598
chris hayes,2013-05,41845
chris hayes,2013-06,46129
chris hayes,2013-07,38940
chris hayes,2013-08,32573
chris hayes,2013-09,35360
chris hayes,2013-10,43142
chris hayes,2013-11,34228
chris hayes,2013-12,31956
chris hayes,2014-01,42231
chris hayes,2014-02,33174
chris hayes,2014-03,33003
chris hayes,2014-04,27043
chris hayes,2014-05,37794
chris hayes,2014-06,39310
chris hayes,2014-07,32485
chris hayes,2014-08,30241
chris hayes,2014-09,36554
chris hayes,2014-10,40163
chris hayes,2014-11,32197
chris hayes,2014-12,23594
chris hayes,2015-01,30195
chris hayes,2015-02,30706
chris hayes,2015-03,34709
chris hayes,2015-04,28253
chris hayes,2015-05,29871
chris hayes,2015-06,35063
chris hayes,2015-07,31862
chris hayes,2015-08,27535
chris hayes,2015-09,30798
chris hayes,2015-10,44144
chris hayes,2015-11,45918
chris hayes,2015-12,28579
chris hayes,2016-01,35847
chris hayes,2016-02,26133
chris hayes,2016-03,37781
chris hayes,2016-04,38149
chris hayes,2016-05,47673
chris hayes,2016-06,37383
chris hayes,2016-07,32745
chris hayes,2016-08,32982
chris hayes,2016-09,24712
chris hayes,2016-10,29972
chris hayes,2016-11,35317
chris hayes,2016-12,38792
chris hayes,2017-01,26865
chris hayes,2017-02,29115
chris hayes,2017-03,44665
chris hayes,2017-04,34813
chris hayes,2017-05,39999
chris hayes,2017-06,39059
chris hayes,2017-07,31771
chris hayes,2017-08,26923
chris hayes,2017-09,36535
chris hayes,2017-10,29424
chris hayes,2017-11,39155
chris hayes,2017-12,38479
chris hayes,2018-01,19713
chris hayes,2018-02,36201
chris hayes,2018-03,37549
chris hayes,2018-04,30444
chris hayes,2018-05,36442
chris hayes,2018-06,39840
chris hayes,2018-07,31480
chris hayes,2018-08,28091
chris hayes,2018-09,33910
chris hayes,2018-10,33980
chris hayes,2018-11,34767
chris hayes,2018-12,32953
chris hayes,2019-01,45569
chris hayes,2019-02,32838
chris hayes,2019-03,40316
chris hayes,2019-04,28948
chris hayes,2019-05,43071
chris hayes,2019-06,30299
chris hayes,2019-07,32211
chris hayes,2019-08,29195
chris hayes,2019-09,29011
chris hayes,2019-10,41068
chris hayes,2019-11,37533
chris hayes,2019-12,36135
chris hayes,2020-01,31540
chris hayes,2020-02,25012
chris hayes,2020-03,40579
chris hayes,2020-04,44649
chris hayes,2020-05,37052
chris hayes,2020-06,31686
chris hayes,2020-07,29071
chris jansing,2010-01,6625
chris jansing,2010-02,3948
chris jansing,2010-03,3
chris jansing,2010-04,48
chris jansing,2010-05,0
chris jansing,2010-06,9338
chris jansing,2010-07,13131
chris jansing,2010-08,13713
chris jansing,2010-09,13430
chris jansing,2010-10,19884
chris jansing,2010-11,15614
chris jansing,2010-12,12134
chris jansing,2011-01,16784
chris jansing,2011-02,9161
chris jansing,2011-03,9859
chris jansing,2011-04,7496
chris jansing,2011-05,5575
chris jansing,2011-06,7913
chris jansing,2011-07,8639
chris jansing,2011-08,14483
chris jansing,2011-09,6033
chris jansing,2011-10,6894
chris jansing,2011-11,5342
chris jansing,2011-12,7585
chris jansing,2012-01,9152
chris jansing,2012-02,8334
chris jansing,2012-03,8894
chris jansing,2012-04,7168
chris jansing,2012-05,8403
chris jansing,2012-06,10298
chris jansing,2012-07,11543
chris jansing,2012-08,4890
chris jansing,2012-09,10632
chris jansing,2012-10,12955
chris jansing,2012-11,7939
chris jansing,2012-12,16614
chris jansing,2013-01,9820
chris jansing,2013-02,8521
chris jansing,2013-03,10164
chris jansing,2013-04,12088
chris jansing,2013-05,9702
chris jansing,2013-06,6175
chris jansing,2013-07,8982
chris jansing,2013-08,7358
chris jansing,2013-09,6792
chris jansing,2013-10,5496
chris jansing,2013-11,7346
chris jansing,2013-12,5525
chris jansing,2014-01,8114
chris jansing,2014-02,2423
chris jansing,2014-03,10543
chris jansing,2014-04,7476
chris jansing,2014-05,7543
chris jansing,2014-06,3512
chris jansing,2014-07,2634
chris jansing,2014-08,5022
chris jansing,2014-09,7807
chris jansing,2014-10,3189
chris jansing,2014-11,4314
chris jansing,2014-12,4632
chris jansing,2015-01,2831
chris jansing,2015-02,4020
chris jansing,2015-03,3061
chris jansing,2015-04,3849
chris jansing,2015-05,1921
chris jansing,2015-06,2800
chris jansing,2015-07,6480
chris jansing,2015-08,4709
chris jansing,2015-09,4317
chris jansing,2015-10,4320
chris jansing,2015-11,19657
chris jansing,2015-12,9364
chris jansing,2016-01,5321
chris jansing,2016-02,16747
chris jansing,2016-03,18456
chris jansing,2016-04,7651
chris jansing,2016-05,9891
chris jansing,2016-06,8359
chris jansing,2016-07,14980
chris jansing,2016-08,9083
chris jansing,2016-09,4018
chris jansing,2016-10,4020
chris jansing,2016-11,6915
chris jansing,2016-12,11529
chris jansing,2017-01,6038
chris jansing,2017-02,3311
chris jansing,2017-03,17774
chris jansing,2017-04,12562
chris jansing,2017-05,12707
chris jansing,2017-06,6222
chris jansing,2017-07,13559
chris jansing,2017-08,8454
chris jansing,2017-09,4962
chris jansing,2017-10,11606
chris jansing,2017-11,7312
chris jansing,2017-12,8512
chris jansing,2018-01,11069
chris jansing,2018-02,2828
chris jansing,2018-03,9521
chris jansing,2018-04,4696
chris jansing,2018-05,6477
chris jansing,2018-06,6110
chris jansing,2018-07,9929
chris jansing,2018-08,10516
chris jansing,2018-09,4980
chris jansing,2018-10,5594
chris jansing,2018-11,6953
chris jansing,2018-12,7115
chris jansing,2019-01,9303
chris jansing,2019-02,3226
chris jansing,2019-03,6596
chris jansing,2019-04,6263
chris jansing,2019-05,8472
chris jansing,2019-06,6928
chris jansing,2019-07,9054
chris jansing,2019-08,16626
chris jansing,2019-09,10406
chris jansing,2019-10,7664
chris jansing,2019-11,9651
chris jansing,2019-12,5621
chris jansing,2020-01,4312
chris jansing,2020-02,12582
chris jansing,2020-03,11270
chris jansing,2020-04,3639
chris jansing,2020-05,8563
chris jansing,2020-06,6119
chris jansing,2020-07,9468
chris matthews,2010-01,50883
chris matthews,2010-02,31482
chris matthews,2010-03,41527
chris matthews,2010-04,59068
chris matthews,2010-05,24899
chris matthews,2010-06,36892
chris matthews,2010-07,42787
chris matthews,2010-08,34801
chris matthews,2010-09,57625
chris matthews,2010-10,56542
chris matthews,2010-11,41492
chris matthews,2010-12,47552
chris matthews,2011-01,59192
chris matthews,2011-02,55981
chris matthews,2011-03,44118
chris matthews,2011-04,57377
chris matthews,2011-05,45071
chris matthews,2011-06,50747
chris matthews,2011-07,42475
chris matthews,2011-08,41995
chris matthews,2011-09,48089
chris matthews,2011-10,56596
chris matthews,2011-11,55914
chris matthews,2011-12,46183
chris matthews,2012-01,71594
chris matthews,2012-02,60127
chris matthews,2012-03,62489
chris matthews,2012-04,36635
chris matthews,2012-05,56369
chris matthews,2012-06,46717
chris matthews,2012-07,30904
chris matthews,2012-08,60181
chris matthews,2012-09,59038
chris matthews,2012-10,64902
chris matthews,2012-11,61609
chris matthews,2012-12,47700
chris matthews,2013-01,51422
chris matthews,2013-02,59430
chris matthews,2013-03,54790
chris matthews,2013-04,50858
chris matthews,2013-05,56099
chris matthews,2013-06,49343
chris matthews,2013-07,39063
chris matthews,2013-08,41517
chris matthews,2013-09,40542
chris matthews,2013-10,51870
chris matthews,2013-11,40632
chris matthews,2013-12,34857
chris matthews,2014-01,38578
chris matthews,2014-02,37719
chris matthews,2014-03,35414
chris matthews,2014-04,24329
chris matthews,2014-05,39399
chris matthews,2014-06,30340
chris matthews,2014-07,26678
chris matthews,2014-08,25514
chris matthews,2014-09,30622
chris matthews,2014-10,33308
chris matthews,2014-11,22804
chris matthews,2014-12,22222
chris matthews,2015-01,26850
chris matthews,2015-02,26188
chris matthews,2015-03,21263
chris matthews,2015-04,26264
chris matthews,2015-05,24162
chris matthews,2015-06,22800
chris matthews,2015-07,26742
chris matthews,2015-08,22905
chris matthews,2015-09,20984
chris matthews,2015-10,34586
chris matthews,2015-11,22749
chris matthews,2015-12,27798
chris matthews,2016-01,39588
chris matthews,2016-02,46264
chris matthews,2016-03,42192
chris matthews,2016-04,36187
chris matthews,2016-05,33215
chris matthews,2016-06,23718
chris matthews,2016-07,34505
chris matthews,2016-08,29346
chris matthews,2016-09,26781
chris matthews,2016-10,32853
chris matthews,2016-11,34642
chris matthews,2016-12,18388
chris matthews,2017-01,28802
chris matthews,2017-02,26559
chris matthews,2017-03,34673
chris matthews,2017-04,20293
chris matthews,2017-05,18741
chris matthews,2017-06,19586
chris matthews,2017-07,16564
chris matthews,2017-08,11182
chris matthews,2017-09,15506
chris matthews,2017-10,18747
chris matthews,2017-11,20854
chris matthews,2017-12,19623
chris matthews,2018-01,27967
chris matthews,2018-02,21904
chris matthews,2018-03,23545
chris matthews,2018-04,20656
chris matthews,2018-05,25547
chris matthews,2018-06,23464
chris matthews,2018-07,16169
chris matthews,2018-08,12389
chris matthews,2018-09,19717
chris matthews,2018-10,23765
chris matthews,2018-11,19392
chris matthews,2018-12,19387
chris matthews,2019-01,18570
chris matthews,2019-02,13402
chris matthews,2019-03,22846
chris matthews,2019-04,31937
chris matthews,2019-05,24724
chris matthews,2019-06,24775
chris matthews,2019-07,20888
chris matthews,2019-08,21578
chris matthews,2019-09,18925
chris matthews,2019-10,14212
chris matthews,2019-11,24216
chris matthews,2019-12,19053
chris matthews,2020-01,23884
chris matthews,2020-02,23423
chris matthews,2020-03,2331
chris matthews,2020-04,1585
chris matthews,2020-05,3237
chris matthews,2020-06,967
chris matthews,2020-07,788
chris wallace,2010-01,10510
chris wallace,2010-02,8796
chris wallace,2010-03,9918
chris wallace,2010-04,16236
chris wallace,2010-05,4907
chris wallace,2010-06,7423
chris wallace,2010-07,10363
chris wallace,2010-08,11945
chris wallace,2010-09,12875
chris wallace,2010-10,11309
chris wallace,2010-11,9953
chris wallace,2010-12,11132
chris wallace,2011-01,13666
chris wallace,2011-02,7984
chris wallace,2011-03,10230
chris wallace,2011-04,12036
chris wallace,2011-05,14523
chris wallace,2011-06,15094
chris wallace,2011-07,6837
chris wallace,2011-08,11948
chris wallace,2011-09,14573
chris wallace,2011-10,17157
chris wallace,2011-11,11921
chris wallace,2011-12,12099
chris wallace,2012-01,20324
chris wallace,2012-02,13755
chris wallace,2012-03,13377
chris wallace,2012-04,11351
chris wallace,2012-05,8143
chris wallace,2012-06,11907
chris wallace,2012-07,9663
chris wallace,2012-08,9846
chris wallace,2012-09,19532
chris wallace,2012-10,15809
chris wallace,2012-11,12826
chris wallace,2012-12,10770
chris wallace,2013-01,6559
chris wallace,2013-02,11485
chris wallace,2013-03,17864
chris wallace,2013-04,12827
chris wallace,2013-05,12172
chris wallace,2013-06,12439
chris wallace,2013-07,8105
chris wallace,2013-08,8886
chris wallace,2013-09,12682
chris wallace,2013-10,12604
chris wallace,2013-11,12269
chris wallace,2013-12,13206
chris wallace,2014-01,9592
chris wallace,2014-02,10966
chris wallace,2014-03,14545
chris wallace,2014-04,9416
chris wallace,2014-05,12421
chris wallace,2014-06,17752
chris wallace,2014-07,7461
chris wallace,2014-08,11525
chris wallace,2014-09,9372
chris wallace,2014-10,9867
chris wallace,2014-11,14207
chris wallace,2014-12,11046
chris wallace,2015-01,7237
chris wallace,2015-02,8743
chris wallace,2015-03,13079
chris wallace,2015-04,11351
chris wallace,2015-05,15669
chris wallace,2015-06,14368
chris wallace,2015-07,4869
chris wallace,2015-08,14956
chris wallace,2015-09,9415
chris wallace,2015-10,15031
chris wallace,2015-11,11062
chris wallace,2015-12,7934
chris wallace,2016-01,12704
chris wallace,2016-02,15181
chris wallace,2016-03,12279
chris wallace,2016-04,14488
chris wallace,2016-05,12480
chris wallace,2016-06,11323
chris wallace,2016-07,7323
chris wallace,2016-08,12362
chris wallace,2016-09,11713
chris wallace,2016-10,19080
chris wallace,2016-11,14697
chris wallace,2016-12,15356
chris wallace,2017-01,13409
chris wallace,2017-02,18620
chris wallace,2017-03,14716
chris wallace,2017-04,16089
chris wallace,2017-05,14566
chris wallace,2017-06,8844
chris wallace,2017-07,15699
chris wallace,2017-08,10995
chris wallace,2017-09,9581
chris wallace,2017-10,7842
chris wallace,2017-11,8922
chris wallace,2017-12,10421
chris wallace,2018-01,15205
chris wallace,2018-02,14162
chris wallace,2018-03,9350
chris wallace,2018-04,13463
chris wallace,2018-05,7513
chris wallace,2018-06,13565
chris wallace,2018-07,11391
chris wallace,2018-08,6772
chris wallace,2018-09,15266
chris wallace,2018-10,13848
chris wallace,2018-11,16176
chris wallace,2018-12,12575
chris wallace,2019-01,8949
